autoID,interaction.type,con.taxonomy,con.taxonomy.level,res.taxonomy,res.taxonomy.level,geographic.location,con.movement.type,res.movement.type
200657,predacious,Bunodosoma cangicum,species,Bathygobius soporator,species,Brasil (SP),sessile,swimming
200658,predacious,Callinectes sapidus,species,Bathygobius soporator,species,Brasil (SP),walking,swimming
200660,predacious,Cronius ruber,species,Bathygobius soporator,species,Brasil (SP),walking,swimming
205426,herbivorous,Lottia subrugosa,species,Chaetomorpha gracilis,species,Brasil (SP),walking,other
205427,herbivorous,Fissurella clenchi,species,Chaetomorpha gracilis,species,Brasil (SP),walking,other
205428,herbivorous,Echinometra lucunter,species,Chaetomorpha gracilis,species,Brasil (SP),walking,other
205429,herbivorous,Pachygrapsus transversus,species,Chaetomorpha gracilis,species,Brasil (SP),walking,other
205430,herbivorous,Bathygobius soporator,species,Chaetomorpha gracilis,species,Brasil (SP),swimming,other
205433,herbivorous,Lottia subrugosa,species,Sargassum cymosum,species,Brasil (SP),walking,sessile
205434,herbivorous,Fissurella clenchi,species,Sargassum cymosum,species,Brasil (SP),walking,sessile
205435,herbivorous,Echinometra lucunter,species,Sargassum cymosum,species,Brasil (SP),walking,sessile
205436,herbivorous,Pachygrapsus transversus,species,Sargassum cymosum,species,Brasil (SP),walking,sessile
205437,herbivorous,Bathygobius soporator,species,Sargassum cymosum,species,Brasil (SP),swimming,sessile
205440,herbivorous,Lottia subrugosa,species,Asteronema breviarticulatum,species,Brasil (SP),walking,sessile
205441,herbivorous,Fissurella clenchi,species,Asteronema breviarticulatum,species,Brasil (SP),walking,sessile
205442,herbivorous,Echinometra lucunter,species,Asteronema breviarticulatum,species,Brasil (SP),walking,sessile
205443,herbivorous,Pachygrapsus transversus,species,Asteronema breviarticulatum,species,Brasil (SP),walking,sessile
205444,herbivorous,Bathygobius soporator,species,Asteronema breviarticulatum,species,Brasil (SP),swimming,sessile
205463,predacious,Stramonita haemastoma,species,Mytilaster solisianus,species,Brasil (SP),walking,sessile
205466,predacious,Pachygrapsus transversus,species,Pachygrapsus transversus,species,Brasil (SP),walking,walking
205467,predacious,Bathygobius soporator,species,Pachygrapsus transversus,species,Brasil (SP),swimming,walking
205468,predacious,Stramonita haemastoma,species,Tetraclita stalactifera,species,Brasil (SP),walking,sessile
205469,predacious,Stramonita haemastoma,species,Megabalanus tintinnabulum,species,Brasil (SP),walking,sessile
205471,predacious,Pachygrapsus transversus,species,Bathygobius soporator,species,Brasil (SP),walking,swimming
216139,herbivorous,Pachygrapsus transversus,species,Ulva lactuca,species,Brasil (SP),walking,sessile
216140,herbivorous,Bathygobius soporator,species,Ulva lactuca,species,Brasil (SP),swimming,sessile
216141,herbivorous,Scartella cristata,species,Ulva lactuca,species,Brasil (SP),swimming,sessile
216145,herbivorous,Palaemon northropi,species,Ulva lactuca,species,Brasil (SP),swimming,sessile
216146,predacious,Morula nodulosa,species,Tetraclita stalactifera,species,Brasil (SP),walking,sessile
216149,predacious,Pachygrapsus transversus,species,Pachygrapsus transversus,species,Brasil (SP),walking,walking
216150,predacious,Bathygobius soporator,species,Pachygrapsus transversus,species,Brasil (SP),swimming,walking
