autoID,interaction.type,con.taxonomy,con.taxonomy.level,res.taxonomy,res.taxonomy.level,geographic.location,con.movement.type,res.movement.type
157162,herbivorous,Leuctra nigra,species,Achnanthes marginulata,species,"Lochnagar, NE Scotland, UK",walking,sessile
157163,herbivorous,Leuctra nigra,species,Eunotia denticulata,species,"Lochnagar, NE Scotland, UK",walking,sessile
157164,herbivorous,Leuctra nigra,species,Eunotia rhomboidea,species,"Lochnagar, NE Scotland, UK",walking,sessile
157166,herbivorous,Leuctra nigra,species,Eunotia vanheurckii var intermedia,species,"Lochnagar, NE Scotland, UK",walking,sessile
157167,herbivorous,Nemoura cambrica,species,Fragilaria vaucheriae,species,"Lochnagar, NE Scotland, UK",walking,sessile
157168,herbivorous,Nemoura cambrica,species,Fragilaria virescens,species,"Lochnagar, NE Scotland, UK",walking,sessile
157169,herbivorous,Nemoura cambrica,species,Frustulia rhomboides var saxonica,species,"Lochnagar, NE Scotland, UK",walking,sessile
157170,herbivorous,Nemoura cambrica,species,Frustulia rhomboides var viridula,species,"Lochnagar, NE Scotland, UK",walking,sessile
157175,herbivorous,Nemoura cambrica,species,Diatoma hyemale var mesodon,species,"Lochnagar, NE Scotland, UK",walking,sessile
157178,herbivorous,Nemoura cambrica,species,Brachysira brebissonii,species,"Lochnagar, NE Scotland, UK",walking,sessile
157179,herbivorous,Nemoura cambrica,species,Peronia fibula,species,"Lochnagar, NE Scotland, UK",walking,sessile
157180,herbivorous,Nemoura cambrica,species,Eunotia incisa,species,"Lochnagar, NE Scotland, UK",walking,sessile
157181,herbivorous,Nemoura cambrica,species,Eunotia curvata,species,"Lochnagar, NE Scotland, UK",walking,sessile
157182,predacious,Nemoura cambrica,species,Tabellaria flocculosa,species,"Lochnagar, NE Scotland, UK",walking,sessile
157183,herbivorous,Nemoura cambrica,species,Aulacoseira distans var nivalis,species,"Lochnagar, NE Scotland, UK",walking,sessile
157184,herbivorous,Nemoura cambrica,species,Achnanthes austriaca var helvetica,species,"Lochnagar, NE Scotland, UK",walking,sessile
157185,herbivorous,Nemoura cambrica,species,Achnanthes marginulata,species,"Lochnagar, NE Scotland, UK",walking,sessile
157186,herbivorous,Nemoura cambrica,species,Eunotia denticulata,species,"Lochnagar, NE Scotland, UK",walking,sessile
157187,herbivorous,Nemoura cambrica,species,Eunotia rhomboidea,species,"Lochnagar, NE Scotland, UK",walking,sessile
157189,herbivorous,Nemoura cambrica,species,Eunotia vanheurckii var intermedia,species,"Lochnagar, NE Scotland, UK",walking,sessile
157213,herbivorous,Plectrocnemia conspersa,species,Fragilaria vaucheriae,species,"Lochnagar, NE Scotland, UK",walking,sessile
157214,herbivorous,Plectrocnemia conspersa,species,Fragilaria virescens,species,"Lochnagar, NE Scotland, UK",walking,sessile
157215,herbivorous,Plectrocnemia conspersa,species,Frustulia rhomboides var saxonica,species,"Lochnagar, NE Scotland, UK",walking,sessile
157216,herbivorous,Plectrocnemia conspersa,species,Frustulia rhomboides var viridula,species,"Lochnagar, NE Scotland, UK",walking,sessile
157221,herbivorous,Plectrocnemia conspersa,species,Diatoma hyemale var mesodon,species,"Lochnagar, NE Scotland, UK",walking,sessile
157224,herbivorous,Plectrocnemia conspersa,species,Brachysira brebissonii,species,"Lochnagar, NE Scotland, UK",walking,sessile
157225,herbivorous,Plectrocnemia conspersa,species,Peronia fibula,species,"Lochnagar, NE Scotland, UK",walking,sessile
157226,herbivorous,Plectrocnemia conspersa,species,Eunotia incisa,species,"Lochnagar, NE Scotland, UK",walking,sessile
157227,herbivorous,Plectrocnemia conspersa,species,Eunotia curvata,species,"Lochnagar, NE Scotland, UK",walking,sessile
157228,predacious,Plectrocnemia conspersa,species,Tabellaria flocculosa,species,"Lochnagar, NE Scotland, UK",walking,sessile
157229,herbivorous,Plectrocnemia conspersa,species,Aulacoseira distans var nivalis,species,"Lochnagar, NE Scotland, UK",walking,sessile
157230,herbivorous,Plectrocnemia conspersa,species,Achnanthes austriaca var helvetica,species,"Lochnagar, NE Scotland, UK",walking,sessile
157231,herbivorous,Plectrocnemia conspersa,species,Achnanthes marginulata,species,"Lochnagar, NE Scotland, UK",walking,sessile
157232,herbivorous,Plectrocnemia conspersa,species,Eunotia denticulata,species,"Lochnagar, NE Scotland, UK",walking,sessile
157233,herbivorous,Plectrocnemia conspersa,species,Eunotia rhomboidea,species,"Lochnagar, NE Scotland, UK",walking,sessile
157235,herbivorous,Plectrocnemia conspersa,species,Eunotia vanheurckii var intermedia,species,"Lochnagar, NE Scotland, UK",walking,sessile
157259,herbivorous,Sialis lutaria,species,Fragilaria vaucheriae,species,"Lochnagar, NE Scotland, UK",walking,sessile
157260,herbivorous,Sialis lutaria,species,Fragilaria virescens,species,"Lochnagar, NE Scotland, UK",walking,sessile
