autoID,interaction.type,con.taxonomy,con.taxonomy.level,res.taxonomy,res.taxonomy.level,geographic.location,con.movement.type,res.movement.type
115386,herbivorous,Cassidulinoides parkerianus,species,Thalassiosira gracilis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115387,herbivorous,Cassidulinoides parkerianus,species,Thalassiosira gracilis expecta,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115388,herbivorous,Cassidulinoides parkerianus,species,Thalassiosira gravida,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115389,herbivorous,Cassidulinoides parkerianus,species,Thalassiosira lentiginosa,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115390,herbivorous,Cassidulinoides parkerianus,species,Thalassiosira ritscheri,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115391,herbivorous,Cassidulinoides parkerianus,species,Thalassiosira trifulta,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115392,herbivorous,Cassidulinoides parkerianus,species,Thalassiosira tumida,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115393,herbivorous,Cassidulinoides parkerianus,species,Trichotoxon reinboldii,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115396,herbivorous,Cibicides refulgens,species,Actinocyclus actinochilus,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115397,herbivorous,Cibicides refulgens,species,Actinocyclus spiritus,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115398,herbivorous,Cibicides refulgens,species,Actinocyclus utricularis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115399,herbivorous,Cibicides refulgens,species,Azpeitia tabularis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115400,herbivorous,Cibicides refulgens,species,Banquisia belgicae,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115401,herbivorous,Cibicides refulgens,species,Chaetoceros bulbosum ,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115402,herbivorous,Cibicides refulgens,species,Chaetoceros concavicornis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115403,herbivorous,Cibicides refulgens,species,Chaetoceros criophilum,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115404,herbivorous,Cibicides refulgens,species,Chaetoceros dichaeta,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115405,herbivorous,Cibicides refulgens,species,Chaetoceros flexuosum,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115406,herbivorous,Cibicides refulgens,species,Chaetoceros neglectum,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115407,herbivorous,Cibicides refulgens,species,Chaetoceros pelagicus,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
