autoID,interaction.type,con.taxonomy,con.taxonomy.level,res.taxonomy,res.taxonomy.level,geographic.location,con.movement.type,res.movement.type
189413,predacious,Colomastix Pusilla,species,Mycale Contareni,species,Ireland/West Cork/Skibbereen,swimming,sessile
189414,predacious,Colomastix Pusilla,species,Dercitus Bucklandi,species,Ireland/West Cork/Skibbereen,swimming,sessile
189415,predacious,Colomastix Pusilla,species,Dysidea Pallescens,species,Ireland/West Cork/Skibbereen,swimming,sessile
189416,predacious,Colomastix Pusilla,species,Haliclona Simulans,species,Ireland/West Cork/Skibbereen,swimming,sessile
189417,predacious,Colomastix Pusilla,species,Haliclona Cinerea,species,Ireland/West Cork/Skibbereen,swimming,sessile
189418,predacious,Colomastix Pusilla,species,Mycale Macilenta,species,Ireland/West Cork/Skibbereen,swimming,sessile
189419,predacious,Colomastix Pusilla,species,Prosuberites Epiphytum,species,Ireland/West Cork/Skibbereen,swimming,sessile
189420,predacious,Colomastix Pusilla,species,Phorbas Plumosum,species,Ireland/West Cork/Skibbereen,swimming,sessile
189421,predacious,Colomastix Pusilla,species,Cliona Celata,species,Ireland/West Cork/Skibbereen,swimming,sessile
189422,predacious,Colomastix Pusilla,species,Myxilla Rosacea,species,Ireland/West Cork/Skibbereen,swimming,sessile
189423,predacious,Colomastix Pusilla,species,Pachymatisma Johnstonia,species,Ireland/West Cork/Skibbereen,swimming,sessile
189424,predacious,Colomastix Pusilla,species,Mycale Rotalis,species,Ireland/West Cork/Skibbereen,swimming,sessile
189425,predacious,Colomastix Pusilla,species,Antho Involvens,species,Ireland/West Cork/Skibbereen,swimming,sessile
189426,predacious,Colomastix Pusilla,species,Haliclona Angulata,species,Ireland/West Cork/Skibbereen,swimming,sessile
189427,predacious,Colomastix Pusilla,species,Terpios Fugax,species,Ireland/West Cork/Skibbereen,swimming,sessile
189428,herbivorous,Gammarellus Angulosus,species,Codium Fragile,species,Ireland/West Cork/Skibbereen,swimming,sessile
189429,herbivorous,Gammarellus Angulosus,species,Codium Vermilara,species,Ireland/West Cork/Skibbereen,swimming,sessile
189430,herbivorous,Gammarellus Angulosus,species,Enteromorpha Compressa,species,Ireland/West Cork/Skibbereen,swimming,sessile
189431,herbivorous,Gammarellus Angulosus,species,Ectocarpus Confervoides,species,Ireland/West Cork/Skibbereen,swimming,sessile
189433,herbivorous,Gammarellus Angulosus,species,Fucus Vesiculosus,species,Ireland/West Cork/Skibbereen,swimming,sessile
